"ENSEMBL"	"gene_name"	"transcript_type"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"ENSG00000171989"	"LDHAL6B"	"protein_coding"	14.7806535245858	1.33751476674492	0.643825725679116	2.07744846687214	0.0377601868521004	0.240928272388402	"UP"
"ENSG00000165802"	"NSMF"	"protein_coding"	1038.87090219792	-0.296338995279678	0.14265675710823	-2.07728677762423	0.0377750987110982	0.240932293102543	"NOT"
"ENSG00000135723"	"FHOD1"	"retained_intron"	909.688859419024	-0.358700215170063	0.172740190201661	-2.07653016215455	0.0378449444785152	0.241202826666934	"NOT"
"ENSG00000230149"	"AL021707.3"	"lncRNA"	60.1813535344162	-0.607744911264444	0.292675067203993	-2.07651754237353	0.0378461103845509	0.241202826666934	"DOWN"
"ENSG00000288568"	"AC092720.3"	"lncRNA"	37.814630801228	0.90471239398692	0.435761397630543	2.07616461418176	0.0378787288039603	0.241242967302715	"UP"
"ENSG00000185792"	"NLRP9"	"protein_coding"	12.7375374735262	1.61237854555679	0.776623244023166	2.07613995327275	0.0378810089143386	0.241242967302715	"UP"
"ENSG00000103502"	"CDIPT"	"protein_coding"	736.150865139773	0.299230705258559	0.14418449419747	2.0753320731475	0.0379557688727841	0.241589343981721	"NOT"
"ENSG00000134538"	"SLCO1B1"	"protein_coding"	16.1721691574356	1.37950850608773	0.664745600116337	2.07524277835957	0.0379640397685562	0.241589343981721	"UP"
"ENSG00000103811"	"CTSH"	"protein_coding"	215.033266575543	-0.488135003742463	0.235246447510777	-2.07499415573577	0.0379870764204806	0.241638330798871	"NOT"
"ENSG00000221890"	"NPTXR"	"protein_coding"	237.69475049563	-0.516423302197694	0.24889821022026	-2.07483734712552	0.0380016119647929	0.241638330798871	"NOT"
"ENSG00000143793"	"C1orf35"	"processed_transcript"	573.211300654311	-0.384623775907236	0.185390132671725	-2.0746723159657	0.0380169148157646	0.241638330798871	"NOT"
"ENSG00000159479"	"MED8"	"protein_coding"	992.307386053477	0.368025219524972	0.177410252937142	2.07443038624924	0.0380393577146766	0.241638330798871	"NOT"
"ENSG00000123342"	"MMP19"	"protein_coding"	108.552451869637	-0.531197746222788	0.256074526276934	-2.07438730414098	0.0380433554595022	0.241638330798871	"NOT"
"ENSG00000136193"	"SCRN1"	"protein_coding"	3236.21955090717	-0.272682990267576	0.131505540440148	-2.07354754297734	0.0381213513258519	0.2420063407397	"NOT"
"ENSG00000173349"	"SFT2D3"	"protein_coding"	168.80972286367	0.435641587689151	0.210104225364466	2.07345467200122	0.038129985399296	0.2420063407397	"NOT"
"ENSG00000255308"	"CSRP3-AS1"	"lncRNA"	14.6265103209989	1.31898268643037	0.63664839475141	2.07176001275459	0.0382878275376228	0.242916754629446	"UP"
"ENSG00000130684"	"ZNF337"	"protein_coding"	294.27888885748	-0.36233308866121	0.175049422379937	-2.06989022719984	0.0384626253265998	0.243934018518698	"NOT"
"ENSG00000257815"	"PRANCR"	"lncRNA"	30.8708760942654	0.904711662619755	0.437118767432672	2.06971589880113	0.0384789570128255	0.243945886811863	"UP"
"ENSG00000087302"	"RTRAF"	"nonsense_mediated_decay"	2130.60621982852	-0.267795809213065	0.129436633253889	-2.06893367419242	0.0385523110921639	0.244319116500678	"NOT"
"ENSG00000152102"	"FAM168B"	"protein_coding"	1195.98458537434	-0.314075388695603	0.151849500825222	-2.06833336289397	0.0386086865957736	0.244372605423294	"NOT"
"ENSG00000131848"	"ZSCAN5A"	"protein_coding"	149.083356850844	0.462632965049234	0.223683080270302	2.06825194149768	0.0386163383083801	0.244372605423294	"NOT"
"ENSG00000267165"	"CHMP1B-AS1"	"lncRNA"	591.721929215643	0.353620448774996	0.170985855360283	2.06812691043879	0.0386280908212168	0.244372605423294	"NOT"
"ENSG00000268858"	"AL118506.1"	"lncRNA"	115.87097102252	-0.509029158599021	0.246136590501874	-2.06807593117751	0.0386328835781826	0.244372605423294	"NOT"
"ENSG00000262001"	"DLGAP1-AS2"	"lncRNA"	191.878369591644	0.407266942513076	0.196941774619024	2.06795609159569	0.0386441521496867	0.244372605423294	"NOT"
"ENSG00000047621"	"C12orf4"	"protein_coding"	307.732587974901	-0.398188635673751	0.192555262684646	-2.06791873731271	0.0386476651611943	0.244372605423294	"NOT"
"ENSG00000149658"	"YTHDF1"	"protein_coding"	1131.82452128409	-0.318164534647422	0.153878769016786	-2.06763114028235	0.0386747215282906	0.244452061514523	"NOT"
"ENSG00000070770"	"CSNK2A2"	"processed_transcript"	750.445266755957	0.292612038992327	0.141537771672393	2.06737774330385	0.0386985737816102	0.2445112133692	"NOT"
"ENSG00000171208"	"NETO2"	"protein_coding"	504.440176030588	-0.325811039423036	0.157627960242784	-2.0669622249835	0.0387377135680189	0.244606351619645	"NOT"
"ENSG00000112276"	"BVES"	"protein_coding"	26.0651805972451	-1.07167837234687	0.518492989242975	-2.06691005390753	0.0387426302031826	0.244606351619645	"DOWN"
"ENSG00000163913"	"IFT122"	"protein_coding"	441.294928726946	0.346045112972641	0.167483599732493	2.06614327328376	0.0388149532788452	0.244971291363307	"NOT"
"ENSG00000174943"	"KCTD13"	"nonsense_mediated_decay"	333.929930969594	0.429009232095713	0.207726260656604	2.06526238300181	0.0388981807725142	0.245404753041254	"NOT"
"ENSG00000107882"	"SUFU"	"protein_coding"	212.07763150598	-0.414435376165895	0.200701573481667	-2.0649333683662	0.038929305303281	0.245509301108916	"NOT"
"ENSG00000279277"	"AC012020.1"	"lncRNA"	18.2715379275644	1.20668098422398	0.584455061493646	2.06462577488876	0.0389584225407949	0.24551115665377	"UP"
"ENSG00000138801"	"PAPSS1"	"processed_transcript"	799.919993558087	-0.286261895705871	0.138650942898891	-2.06462278381058	0.0389587057713184	0.24551115665377	"NOT"
"ENSG00000166106"	"ADAMTS15"	"protein_coding"	430.57338070076	-0.438862798640351	0.212631750616698	-2.0639570401293	0.0390217897618016	0.245751228690311	"NOT"
"ENSG00000138166"	"DUSP5"	"protein_coding"	767.350078848938	0.310314015057172	0.150370859775957	2.06365791563285	0.0390501621909632	0.245751228690311	"NOT"
"ENSG00000143502"	"SUSD4"	"protein_coding"	15.2777791358348	-1.18359806594613	0.573580288440689	-2.06352639691264	0.0390626424929019	0.245751228690311	"DOWN"
"ENSG00000117280"	"RAB29"	"protein_coding"	1063.55567149176	0.282593072324248	0.136979413520003	2.06303315996445	0.039109477767139	0.245751228690311	"NOT"
"ENSG00000160877"	"NACC1"	"protein_coding"	2192.54756627835	0.280274250723736	0.135855451522585	2.06303278655802	0.0391095132419744	0.245751228690311	"NOT"
"ENSG00000182195"	"LDOC1"	"processed_transcript"	521.273669725147	0.326361782817489	0.158195329552617	2.06303045570596	0.0391097346811796	0.245751228690311	"NOT"
"ENSG00000076604"	"TRAF4"	"protein_coding"	1220.25630362298	-0.266291127857978	0.129079823220003	-2.06299575886552	0.0391130311298755	0.245751228690311	"NOT"
"ENSG00000226973"	"AL512638.1"	"unprocessed_pseudogene"	20.1085620457822	-1.10259240014915	0.534462629876588	-2.0629925059564	0.0391133401916707	0.245751228690311	"DOWN"
"ENSG00000181704"	"YIPF6"	"protein_coding"	783.737432025328	-0.294932505008005	0.142983984616608	-2.06269608305311	0.0391415123030257	0.245836676303814	"NOT"
"ENSG00000253406"	"AC012613.2"	"lncRNA"	81.6677790531714	-0.746785772454342	0.36224779037252	-2.06153299565024	0.0392522189570589	0.246375280646046	"DOWN"
"ENSG00000124608"	"AARS2"	"protein_coding"	448.048562337349	0.364621464841354	0.176881065439804	2.06139342238099	0.0392655218704062	0.246375280646046	"NOT"
"ENSG00000104983"	"CCDC61"	"protein_coding"	28.1315993686175	0.929787988529218	0.451061054018451	2.06133511249939	0.0392710805961599	0.246375280646046	"UP"
"ENSG00000115963"	"RND3"	"protein_coding"	1328.52914167622	-0.312541731605233	0.151659822575689	-2.06080770963089	0.0393213886770002	0.246599192186243	"NOT"
"ENSG00000166452"	"AKIP1"	"protein_coding"	699.179147334715	-0.374876526852719	0.181947151393763	-2.06035941745208	0.0393641935335978	0.246775899261165	"NOT"
"ENSG00000105329"	"TGFB1"	"protein_coding"	2382.49702337061	-0.271258395947656	0.131670664777717	-2.06012779236429	0.0393863255853294	0.246822924451897	"NOT"
"ENSG00000279518"	"AC083843.3"	"TEC"	15.5891765427785	1.31982939288575	0.640863607495768	2.05945442594735	0.0394507265515561	0.247122131115945	"UP"
"ENSG00000164758"	"MED30"	"protein_coding"	88.1412288847779	0.619055722961751	0.300611373916797	2.05932235662212	0.0394633681817639	0.247122131115945	"UP"
"ENSG00000243967"	"NBPF5P"	"processed_transcript"	13.291394466334	1.39794646694505	0.679037385900283	2.05871796748219	0.0395212639876451	0.247392847299285	"UP"
"ENSG00000188763"	"FZD9"	"protein_coding"	42.0960297881031	-0.744949329602373	0.361992107068464	-2.05791594638686	0.0395982027104596	0.247782522153358	"DOWN"
"ENSG00000258777"	"HIF1A-AS1"	"lncRNA"	797.146592532828	-0.484167710841269	0.235312807269932	-2.05754933808541	0.0396334141434804	0.247910899740643	"NOT"
"ENSG00000107816"	"LZTS2"	"protein_coding"	1390.98363542123	-0.322822861649826	0.156916150374664	-2.05729531905435	0.039657827357079	0.247936514919179	"NOT"
"ENSG00000106605"	"BLVRA"	"protein_coding"	831.143768467613	-0.34064147557552	0.165611438498839	-2.05687166697672	0.0396985720244741	0.247936514919179	"NOT"
"ENSG00000138623"	"SEMA7A"	"protein_coding"	813.299096703844	-0.542935083199879	0.263992605580508	-2.05662988933342	0.0397218408673009	0.247936514919179	"NOT"
"ENSG00000133731"	"IMPA1"	"protein_coding"	325.857479565325	-0.457380399735889	0.222402796178421	-2.05654068921399	0.039730428469006	0.247936514919179	"NOT"
"ENSG00000170153"	"RNF150"	"protein_coding"	61.142964161539	-0.677026177150552	0.329212193245153	-2.05650395411203	0.0397339655413811	0.247936514919179	"DOWN"
"ENSG00000286502"	"AL645768.1"	"lncRNA"	1889.72595277439	-0.28074948835169	0.136521983651699	-2.05644161359354	0.0397399686658829	0.247936514919179	"NOT"
"ENSG00000258302"	"AC025034.1"	"lncRNA"	11.7999435914252	1.48057997512675	0.719973324927545	2.05643726491638	0.0397403874535542	0.247936514919179	"UP"
"ENSG00000164053"	"ATRIP"	"protein_coding"	265.33497123972	0.413415968397369	0.201182077415839	2.05493438435297	0.0398853428040337	0.248710077701814	"NOT"
"ENSG00000272144"	"AC025171.4"	"lncRNA"	21.5654628941493	1.03596496095612	0.504156936575745	2.05484619133169	0.0398938630860171	0.248710077701814	"UP"
"ENSG00000126603"	"GLIS2"	"protein_coding"	1100.91651596035	-0.488839107780819	0.237932831222076	-2.05452566285212	0.0399248421823086	0.248811262510361	"NOT"
"ENSG00000233230"	"AC079807.1"	"lncRNA"	59.9031216989271	-0.637579084431764	0.310578841431235	-2.05287353605165	0.0400848442435289	0.249674688956525	"DOWN"
"ENSG00000082701"	"GSK3B"	"protein_coding"	1279.87790467144	-0.281201669058217	0.136985140449488	-2.05278958093931	0.0400929894714419	0.249674688956525	"NOT"
"ENSG00000179431"	"FJX1"	"protein_coding"	234.265157590727	-0.416469430189014	0.202918139325316	-2.05240118785702	0.040130689192182	0.249817242314432	"NOT"
"ENSG00000100292"	"HMOX1"	"protein_coding"	614.97488493378	0.57508774658791	0.280276265960912	2.05186031223961	0.0401832398554498	0.250052104891715	"NOT"
"ENSG00000185896"	"LAMP1"	"protein_coding"	3221.92410244951	-0.432447883896662	0.21077919142467	-2.0516630743942	0.0402024177054466	0.250079198632332	"NOT"
"ENSG00000133131"	"MORC4"	"protein_coding"	426.586610116985	-0.339824367777691	0.165712148946061	-2.05069073051671	0.0402970742439798	0.25057561463175	"NOT"
"ENSG00000277368"	"AL138966.2"	"lncRNA"	45.2777147661081	-0.786564521018829	0.383617059822838	-2.05038983767323	0.0403264040752668	0.250598337924866	"DOWN"
"ENSG00000268895"	"A1BG-AS1"	"lncRNA"	59.8480837686062	0.647770027688369	0.315931675693105	2.05034846938745	0.0403304379055134	0.250598337924866	"UP"
"ENSG00000162650"	"ATXN7L2"	"nonsense_mediated_decay"	246.591380426722	0.406953445593716	0.198540590970212	2.04972415769012	0.0403913562294155	0.250884454930133	"NOT"
"ENSG00000162976"	"SLC66A3"	"protein_coding"	102.528855864212	-0.565121745992748	0.275757792478325	-2.0493409847599	0.0404287836343703	0.2509887873167	"NOT"
"ENSG00000138035"	"PNPT1"	"protein_coding"	1407.04502789368	0.279189933617239	0.136240214498621	2.0492476075782	0.0404379089464606	0.2509887873167	"NOT"
"ENSG00000132017"	"DCAF15"	"protein_coding"	784.10291671918	0.294656430567941	0.143817562161507	2.0488209238107	0.0404796289664024	0.251155329409051	"NOT"
"ENSG00000163393"	"SLC22A15"	"protein_coding"	270.663336230719	-0.380674824874692	0.185833861813428	-2.04846856842957	0.0405141088575136	0.25122401788686	"NOT"
"ENSG00000175711"	"B3GNTL1"	"nonsense_mediated_decay"	157.520563891957	0.446094010874602	0.217776439371787	2.04840345521965	0.0405204832643832	0.25122401788686	"NOT"
"ENSG00000075651"	"PLD1"	"protein_coding"	294.797011930889	0.419824840975068	0.205018871856702	2.04773754324678	0.0405857230707943	0.251536057385856	"NOT"
"ENSG00000138735"	"PDE5A"	"protein_coding"	255.311327503699	0.47908763707824	0.234022535236496	2.04718591136571	0.0406398341992953	0.251739893572519	"NOT"
"ENSG00000143379"	"SETDB1"	"protein_coding"	744.621332085679	0.308155654693382	0.150532922726209	2.04709806408169	0.0406484570297298	0.251739893572519	"NOT"
"ENSG00000168256"	"NKIRAS2"	"protein_coding"	854.422483080324	-0.398986898019425	0.195007416281065	-2.04600884227071	0.040755500720062	0.252302082662539	"NOT"
"ENSG00000198203"	"SULT1C2"	"protein_coding"	15.5563752658398	1.31876543361817	0.64459878607734	2.04587017863223	0.0407691450704256	0.252302082662539	"UP"
"ENSG00000166167"	"BTRC"	"protein_coding"	337.199695649974	-0.474714624197264	0.232054354213148	-2.04570444630065	0.0407854580292792	0.252310479264371	"NOT"
"ENSG00000127507"	"ADGRE2"	"protein_coding"	330.930574543622	-0.363468917401441	0.17773140863625	-2.04504606242854	0.0408503171077473	0.252614966587817	"NOT"
"ENSG00000274547"	"AC012354.3"	"misc_RNA"	27.5345999543532	-1.01750509110536	0.497590084664802	-2.04486609051062	0.0408680618063571	0.252614966587817	"DOWN"
"ENSG00000183530"	"PRR14L"	"protein_coding"	584.619828436217	0.392894126883843	0.192147842111473	2.04474909822776	0.0408796004021779	0.252614966587817	"NOT"
"ENSG00000169258"	"GPRIN1"	"protein_coding"	218.149069769459	-0.396872061076238	0.194127341881979	-2.04439033280288	0.0409150015684781	0.252741148465846	"NOT"
"ENSG00000128340"	"RAC2"	"protein_coding"	18.505841482171	-1.16710070834062	0.571032169609802	-2.04384406072625	0.0409689548378713	0.25288719364255	"DOWN"
"ENSG00000225950"	"NTF4"	"protein_coding"	11.1611618723387	-1.39083485970979	0.680525212498303	-2.0437668350359	0.0409765869946183	0.25288719364255	"DOWN"
"ENSG00000262691"	"AC040160.1"	"retained_intron"	50.5209521502031	0.703518900968209	0.344238572320859	2.0436957317859	0.040983615140411	0.25288719364255	"UP"
"ENSG00000264538"	"SUZ12P1"	"processed_transcript"	96.3918249712373	0.521865867618305	0.25539613190925	2.0433585415606	0.0410169583560013	0.253000397610875	"NOT"
"ENSG00000235437"	"LINC01278"	"lncRNA"	397.343091009676	0.361928954834937	0.177153020917766	2.04303010448207	0.0410494581067045	0.253093939794705	"NOT"
"ENSG00000162702"	"ZNF281"	"protein_coding"	1031.18188728487	-0.330303185582676	0.161683314628957	-2.04290211603269	0.0410621288214646	0.253093939794705	"NOT"
"ENSG00000128595"	"CALU"	"protein_coding"	2802.62581310441	-0.416404178328129	0.203857362981538	-2.04262515828697	0.0410895586751507	0.253170509441122	"NOT"
"ENSG00000137267"	"TUBB2A"	"protein_coding"	183.895040297258	-0.5404997339371	0.264668025409614	-2.04217994637091	0.041133684930529	0.253327659387776	"NOT"
"ENSG00000286999"	"AL121581.2"	"lncRNA"	26.9244858648149	-0.970390021028291	0.475200389231009	-2.04206486993544	0.0411450970197099	0.253327659387776	"DOWN"
"ENSG00000173432"	"SAA1"	"protein_coding"	161.466935136835	0.501570640570997	0.245699215712815	2.04140106477693	0.04121097871388	0.253528309114409	"NOT"
"ENSG00000100003"	"SEC14L2"	"protein_coding"	117.26986237276	-0.485964199213324	0.238059179118165	-2.04135879579803	0.041215176872878	0.253528309114409	"NOT"
"ENSG00000232995"	"RGS5"	"lncRNA"	16.5962959663447	1.22548895295613	0.600352498241743	2.04128234086679	0.0412227713041389	0.253528309114409	"UP"
"ENSG00000123989"	"CHPF"	"protein_coding"	1697.22429091738	-0.29752614020488	0.145766794693346	-2.04111053433531	0.041239841537876	0.253540862516024	"NOT"
"ENSG00000171105"	"INSR"	"protein_coding"	255.723530941258	-0.382625788907011	0.187500772789991	-2.04066246348525	0.0412843888220379	0.253722273015585	"NOT"
"ENSG00000135951"	"TSGA10"	"protein_coding"	42.5390792016389	0.778747294189712	0.381816358830605	2.03958598467283	0.0413915791488811	0.254288397757329	"UP"
"ENSG00000119537"	"KDSR"	"protein_coding"	1407.21498496148	-0.263781811707309	0.12939604682981	-2.03856159573601	0.0414938014003761	0.254823600154476	"NOT"
"ENSG00000259319"	"AF111167.2"	"lncRNA"	16.6277459544325	-1.10740132457367	0.543380980977241	-2.03798322602691	0.0415516104181382	0.255085759735805	"DOWN"
"ENSG00000272419"	"LINC01145"	"processed_transcript"	113.579376940737	0.513989842259789	0.252246777566105	2.03764681245568	0.0415852668744986	0.255199509702725	"NOT"
"ENSG00000236700"	"LINC01010"	"lncRNA"	14.0963874788594	1.37481716017441	0.67477886910316	2.03743362918531	0.0416066067155525	0.255237620105953	"UP"
"ENSG00000286827"	"AC072026.2"	"lncRNA"	12.4826134683937	1.42809494655138	0.701030617217137	2.03713634109228	0.0416363810059408	0.255303571627758	"UP"
"ENSG00000237441"	"RGL2"	"processed_transcript"	473.934235316212	-0.349851953577178	0.171746593336293	-2.03702412246478	0.041647624725524	0.255303571627758	"NOT"
"ENSG00000275532"	"AC006449.2"	"lncRNA"	13.7883255109399	1.33507076685035	0.655853332861926	2.03562397254969	0.0417881286869008	0.256026898182117	"UP"
"ENSG00000113441"	"LNPEP"	"processed_transcript"	671.796041792353	-0.348637644095223	0.17127476319907	-2.03554591221362	0.0417959737755512	0.256026898182117	"NOT"
"ENSG00000265490"	"AP001178.2"	"lncRNA"	65.0485171669358	-0.610034503882143	0.299730855251638	-2.03527429089671	0.0418232815214708	0.2561011830371	"DOWN"
"ENSG00000272694"	"Z94160.2"	"lncRNA"	77.678726774426	0.590757879151328	0.290289289015835	2.03506605825578	0.0418442266429441	0.256136467150387	"UP"
"ENSG00000182199"	"SHMT2"	"nonsense_mediated_decay"	1892.83361373126	-0.308773451873115	0.151777262394925	-2.03438543429309	0.0419127492860072	0.256462851089932	"NOT"
"ENSG00000000457"	"SCYL3"	"protein_coding"	381.047402294292	0.3466070177069	0.170479448921298	2.03313079611673	0.0420393104019877	0.257144005250737	"NOT"
"ENSG00000276966"	"H4C5"	"protein_coding"	56.6996824309863	0.792533983488994	0.389882880394072	2.03274886726995	0.0420779014685337	0.257286769762292	"UP"
"ENSG00000101079"	"NDRG3"	"protein_coding"	680.679316065552	0.30216942864266	0.148688543671052	2.03223073669454	0.0421303026203002	0.257421521148387	"NOT"
"ENSG00000097021"	"ACOT7"	"protein_coding"	748.956522311844	-0.338005822521271	0.166338918256851	-2.03203090451353	0.0421505274033472	0.257421521148387	"NOT"
"ENSG00000138031"	"ADCY3"	"protein_coding"	1631.35008123165	-0.289709857376502	0.14257625392587	-2.03196429559112	0.0421572706402565	0.257421521148387	"NOT"
"ENSG00000143013"	"LMO4"	"protein_coding"	892.284199587321	-0.290049432458914	0.1427526521133	-2.03183218080395	0.0421706481453102	0.257421521148387	"NOT"
"ENSG00000186432"	"KPNA4"	"protein_coding"	1855.14597719165	-0.255583296299232	0.125792985288469	-2.03177701612795	0.0421762350002455	0.257421521148387	"NOT"
"ENSG00000164253"	"WDR41"	"processed_transcript"	464.513381631107	-0.345915546222989	0.170303255436058	-2.03117400978201	0.0422373458873593	0.257701274907686	"NOT"
"ENSG00000198590"	"C3orf35"	"lncRNA"	25.6083992492848	0.968174432143484	0.476843247354339	2.0303830189799	0.0423176213803381	0.258097712467933	"UP"
"ENSG00000279347"	"AC021945.1"	"TEC"	13.660997963536	1.44267334984912	0.711172902653705	2.02858312579945	0.0425007687075561	0.258938290976418	"UP"
"ENSG00000204815"	"TTC25"	"protein_coding"	26.3017868316095	0.963058266064751	0.474759286485037	2.02851906951609	0.0425072990605195	0.258938290976418	"UP"
"ENSG00000242207"	"HOXB-AS4"	"lncRNA"	29.9888080665636	-0.89989109258386	0.443643174836405	-2.02841189412121	0.0425182271800444	0.258938290976418	"DOWN"
"ENSG00000113649"	"TCERG1"	"retained_intron"	1783.0633370818	0.279346909465464	0.13772104327546	2.02835313196643	0.042524219860855	0.258938290976418	"NOT"
"ENSG00000267419"	"ZNF56"	"processed_transcript"	18.5282558722779	1.1460150676428	0.565019565694628	2.02827501421814	0.0425321875693926	0.258938290976418	"UP"
"ENSG00000103966"	"EHD4"	"protein_coding"	1286.41123654093	-0.268626303814321	0.132462931213768	-2.02793567493092	0.0425668135218552	0.259055607544624	"NOT"
"ENSG00000205622"	"AP001042.1"	"lncRNA"	258.797427352248	0.534457931477711	0.263622743438881	2.02735896192364	0.0426257156146623	0.259320527378057	"NOT"
"ENSG00000174989"	"FBXW8"	"protein_coding"	328.191469930311	0.355259326935753	0.175253582068259	2.02711592392665	0.0426505587290551	0.259378127526734	"NOT"
"ENSG00000108679"	"LGALS3BP"	"protein_coding"	2509.82611493309	0.291239109933686	0.143691032107002	2.02684263355287	0.042678508836085	0.259454574437749	"NOT"
"ENSG00000287216"	"AC106865.2"	"lncRNA"	31.7257965324454	0.907067732956375	0.447609515486106	2.02647106813915	0.0427165346255006	0.25959219709373	"UP"
"ENSG00000138085"	"ATRAID"	"protein_coding"	1398.18625444764	-0.299741505818839	0.147961042969277	-2.02581368584349	0.0427838809256966	0.259904774021232	"NOT"
"ENSG00000173480"	"ZNF417"	"protein_coding"	74.8263788065662	-0.695624821540841	0.343405090494567	-2.02566834562357	0.0427987825863061	0.259904774021232	"DOWN"
"ENSG00000165915"	"SLC39A13"	"protein_coding"	1059.84896195972	-0.348259466601649	0.172043873001673	-2.02424800445095	0.042944640577716	0.260696684615354	"NOT"
"ENSG00000125744"	"RTN2"	"protein_coding"	189.327014709771	-0.397049703681244	0.196195196638425	-2.0237483408576	0.0429960519519609	0.260787459460348	"NOT"
"ENSG00000227210"	"AC079145.1"	"lncRNA"	35.1607946643361	-0.812498247208986	0.401514688855786	-2.02358287196017	0.0430130888361822	0.260787459460348	"DOWN"
"ENSG00000105464"	"GRIN2D"	"protein_coding"	62.8143915419003	-0.655602366644541	0.323985347826409	-2.02355560534735	0.0430158967881927	0.260787459460348	"DOWN"
"ENSG00000158023"	"CFAP251"	"protein_coding"	54.301203569561	0.664476377961444	0.328400468092733	2.02337220108289	0.0430347880292718	0.260787459460348	"UP"
"ENSG00000205476"	"CCDC85C"	"protein_coding"	1591.23856371526	-0.28112371182998	0.138940690764522	-2.02333607442928	0.0430385100196907	0.260787459460348	"NOT"
"ENSG00000107959"	"PITRM1"	"processed_transcript"	1395.38292252546	-0.286567587763543	0.141647053449276	-2.02311012326255	0.0430617950737854	0.260787459460348	"NOT"
"ENSG00000275371"	"AC012645.4"	"lncRNA"	18.0018369363641	-1.14099388375934	0.564000456797661	-2.0230371624835	0.043069316209778	0.260787459460348	"DOWN"
"ENSG00000106588"	"PSMA2"	"protein_coding"	70.8677054223306	0.583861325381169	0.288678429123177	2.02253187796044	0.0431214337603504	0.260787459460348	"NOT"
"ENSG00000156535"	"CD109"	"protein_coding"	1543.17121134295	-0.275944608540614	0.136440289590958	-2.02245692506138	0.0431291693116099	0.260787459460348	"NOT"
"ENSG00000188738"	"FSIP2"	"protein_coding"	25.2579092138909	1.11736003984531	0.552532198965244	2.02225325861163	0.0431501947319788	0.260787459460348	"UP"
"ENSG00000263986"	"AC087393.2"	"lncRNA"	196.871763280146	-0.430895733598114	0.213078185384717	-2.02224236526195	0.0431513195463552	0.260787459460348	"NOT"
"ENSG00000078246"	"TULP3"	"nonsense_mediated_decay"	506.408043085434	-0.458808076052475	0.226884468165737	-2.02221015727405	0.0431546453908144	0.260787459460348	"NOT"
"ENSG00000124313"	"IQSEC2"	"protein_coding"	416.224576927624	0.330556109343134	0.163467414464806	2.02215291913302	0.0431605564204678	0.260787459460348	"NOT"
"ENSG00000170581"	"STAT2"	"processed_transcript"	1171.25068886756	0.396676224228177	0.196214836762593	2.02164235270409	0.0432133133120645	0.260930302147502	"NOT"
"ENSG00000112697"	"TMEM30A"	"protein_coding"	1272.01634906245	-0.284261243874426	0.140610289451659	-2.02162476859244	0.0432151312507481	0.260930302147502	"NOT"
"ENSG00000011523"	"CEP68"	"processed_transcript"	334.377433414862	-0.342297857038261	0.169394771677565	-2.02071087347257	0.0433097035762213	0.261407763624634	"NOT"
"ENSG00000137409"	"MTCH1"	"protein_coding"	2638.36968513352	-0.262603501426873	0.129972185292423	-2.0204592300733	0.0433357749958992	0.261430743316867	"NOT"
"ENSG00000236283"	"AC019197.1"	"lncRNA"	40.4475125962892	0.813928666629058	0.402860194706676	2.02037500185811	0.0433445043898801	0.261430743316867	"UP"
"ENSG00000269190"	"FBXO17"	"protein_coding"	148.121795593909	-0.454368291930795	0.22493682489738	-2.01998179772514	0.0433852756401608	0.261583130825415	"NOT"
"ENSG00000279789"	"AC120114.3"	"TEC"	45.1414869899354	0.736102071660585	0.364578385923773	2.01905022371373	0.0434819996768038	0.262072645426109	"UP"
"ENSG00000235162"	"C12orf75"	"processed_transcript"	632.866163904141	-0.298701970131167	0.147960228974998	-2.0187990529647	0.0435081095438514	0.262136360001705	"NOT"
"ENSG00000100106"	"TRIOBP"	"protein_coding"	1036.03339894664	-0.31430873415225	0.155786231751843	-2.01756426494045	0.0436366617161916	0.262817023617334	"NOT"
"ENSG00000171467"	"ZNF318"	"processed_transcript"	341.027488028875	-0.420919362486094	0.208666866798735	-2.01718350854466	0.0436763664236303	0.262962277504155	"NOT"
"ENSG00000110375"	"UPK2"	"processed_transcript"	65.1329913485049	-0.654113807117722	0.324320533036383	-2.01687448214802	0.0437086136609418	0.263062544580838	"DOWN"
"ENSG00000131669"	"NINJ1"	"protein_coding"	369.142816939312	-0.368836103311883	0.182893030870334	-2.01667664184196	0.0437292690651217	0.263092998975964	"NOT"
"ENSG00000175701"	"MTLN"	"protein_coding"	161.670936468711	0.510633192988539	0.253280147061762	2.01608060841824	0.0437915474278891	0.2633324445779	"NOT"
"ENSG00000198732"	"SMOC1"	"processed_transcript"	891.843550645923	-0.398808032568216	0.197821736640338	-2.01599702510596	0.0438002868693294	0.2633324445779	"NOT"
"ENSG00000100036"	"SLC35E4"	"protein_coding"	188.106251305698	-0.397868153356792	0.197375803148462	-2.01578991451918	0.0438219486250889	0.263365424420726	"NOT"
"ENSG00000188026"	"RILPL1"	"protein_coding"	204.213782593859	-0.410316565429383	0.203567945453103	-2.01562463341709	0.0438392419125298	0.263365424420726	"NOT"
"ENSG00000146859"	"TMEM140"	"protein_coding"	194.554568060876	-0.430861298120457	0.213774226356113	-2.01549693555065	0.0438526068285607	0.263365424420726	"NOT"
"ENSG00000249550"	"LINC01234"	"lncRNA"	39.9783967868841	0.761653535004461	0.37802109297078	2.01484401047254	0.0439209960391226	0.263682278711743	"UP"
